id,EAP,HPL,MWS
id08679,0.482,0.08775,0.43025
id27436,0.20092,0.25854,0.54054
id07161,0.98885,0.0108,0.00035
id11869,0.00082,0.9955,0.00367
id00076,0.34833,0.0355,0.61617
id00586,0.24553,0.47441,0.28007
id14423,0.12695,0.32615,0.5469
id25611,0.19409,0.78349,0.02241
id13872,0.44152,0.31673,0.24175
id08102,0.01136,0.98241,0.00623
id03475,0.1051,0.35249,0.54241
id07569,0.35706,0.41272,0.23022
id04616,0.9325,0.0145,0.053
id07266,0.9747,0.02392,0.00138
id16104,0.96109,0.0265,0.01241
id05031,0.42597,0.30661,0.26742
id12290,0.97579,0.00282,0.02139
id26428,0.24509,0.08955,0.66536
id07837,0.11877,0.00082,0.88041
id19918,0.07524,0.91855,0.00621
id13067,0.3727,0.31478,0.31252
id11540,0.39647,0.53348,0.07005
id17215,0.40643,0.31225,0.28132
id01745,0.04499,0.02173,0.93328
id00617,0.67476,0.00413,0.32111
id02879,0.83211,0.03773,0.13016
id22811,0.84073,0.03806,0.12121
id17744,0.00066,0.99875,0.00059
id04341,0.00795,0.99177,0.00028
id08690,0.90699,0.04783,0.04517
id11565,0.8143,0.09643,0.08927
id09634,0.01449,0.01858,0.96693
id15427,0.86375,0.09897,0.03727
id11484,0.09281,0.00717,0.90002
id26859,0.99784,0.00124,0.00092
id02880,0.40354,0.21782,0.37864
id21584,0.27997,0.01841,0.70162
id14918,0.5755,0.0973,0.3272
id20117,0.05503,0.91008,0.03489
id17002,0.41497,0.18596,0.39906
id13158,0.23964,0.30931,0.45105
id11457,0.50914,0.27378,0.21709
id22103,0.86802,0.06088,0.0711
id27529,0.00732,0.00148,0.9912
id25918,0.48095,0.49387,0.02518
id24611,0.0737,0.89456,0.03174
id13996,0.07761,0.45254,0.46985
id05259,0.92775,0.01884,0.05342
id13593,0.09251,0.01538,0.89211
id18017,0.4665,0.26852,0.26498
id04960,0.54404,0.40827,0.0477
id13758,0.13211,0.21723,0.65066
id04492,0.37712,0.00025,0.62263
id05023,0.00192,0.00069,0.99739
id05950,0.79476,0.02208,0.18317
id11006,0.90156,0.03264,0.0658
id09643,0.19623,0.15403,0.64974
id06055,0.02298,0.0023,0.97472
id17368,0.00719,0.89562,0.09719
id14176,0.03252,0.02527,0.94221
id27198,0.02476,0.13029,0.84495
id05649,0.97669,0.00877,0.01454
id25189,0.691,0.23829,0.07071
id05589,0.70183,0.29701,0.00115
id08042,0.53183,0.43481,0.03336
id13680,0.01282,0.65012,0.33705
id07827,0.01589,0.00147,0.98264
id18530,0.98343,0.01464,0.00193
id08813,0.53816,0.14919,0.31265
id05914,0.47812,0.14596,0.37592
id00488,0.22727,0.37732,0.3954
id03668,0.67391,0.17544,0.15065
id24088,0.07837,0.90583,0.0158
id02988,0.54399,0.29224,0.16377
id20364,0.99659,0.00337,5e-05
id16851,0.13977,0.04181,0.81842
id20843,0.98507,0.00246,0.01247
id27424,0.50407,0.02885,0.46709
id06862,0.93761,0.05013,0.01226
id19411,0.00023,0.99937,0.00039
id23789,0.71627,0.00093,0.28281
id23545,0.00119,0.99852,0.00029
id05639,0.02496,0.02635,0.9487
id07046,0.42677,0.43198,0.14126
id23634,0.95676,0.00133,0.04191
id05799,0.0259,0.04969,0.92441
id19418,0.10758,0.10425,0.78817
id21189,0.21966,0.73437,0.04597
id22281,0.96667,0.00336,0.02996
id16127,0.11528,0.32393,0.56078
id05867,0.23565,0.12842,0.63593
id01211,0.15411,0.84293,0.00296
id10078,0.0039,0.02142,0.97469
id17157,0.99785,0.00196,0.00019
id23293,0.27561,0.41468,0.30971
id03589,0.44538,0.52568,0.02893
id03387,0.01858,0.01127,0.97015
id21470,0.88939,0.08442,0.02618
id22763,0.05707,0.2947,0.64823
id02601,0.08815,0.66945,0.2424
id09923,0.45019,0.22392,0.32589
id05935,0.00125,0.99809,0.00066
id14296,0.02463,0.05368,0.92169
id04605,0.92887,0.05769,0.01344
id08167,0.07229,0.01106,0.91664
id12659,0.59819,0.2168,0.18502
id21553,0.19036,0.64126,0.16837
id13510,0.20176,0.69511,0.10313
id04734,0.03931,0.17234,0.78836
id17689,0.02708,0.00161,0.97132
id08148,0.67516,0.27783,0.04701
id14908,0.04619,0.9337,0.02012
id17238,0.12352,0.84854,0.02794
id27146,0.16199,0.00396,0.83405
id16670,0.94386,0.03277,0.02337
id12023,0.56192,0.4049,0.03318
id18129,0.04517,0.07094,0.88389
id07365,0.07259,0.82092,0.10649
id03073,0.05258,0.07244,0.87498
id14824,0.0299,0.92051,0.04959
id26339,0.45013,0.43106,0.11881
id16562,0.14634,0.48345,0.37021
id22182,0.00617,0.96495,0.02888
id27892,0.74281,0.07849,0.17869
id23713,0.88906,0.09391,0.01703
id00214,0.842,0.03794,0.12006
id21698,0.01197,0.09547,0.89256
id17685,0.3429,0.20437,0.45273
id24848,0.65665,0.04676,0.29659
id01544,0.89361,0.04598,0.06041
id12344,0.27299,0.60219,0.12482
id00513,0.65055,0.00401,0.34544
id19448,0.88904,0.02734,0.08362
id11942,0.61522,0.24911,0.13567
id16370,0.14401,0.82561,0.03038
id06508,0.0117,0.00172,0.98658
id20829,0.52383,0.18056,0.29561
id27450,0.72169,0.17862,0.09969
id07362,0.19231,0.16575,0.64193
id15120,0.80266,0.08412,0.11321
id10568,0.98686,0.00623,0.00691
id09623,0.83465,0.12459,0.04076
id06139,0.33104,0.53182,0.13714
id24022,0.65842,0.24753,0.09405
id02108,0.99541,0.00178,0.0028
id14950,0.00244,0.00098,0.99658
id01142,0.11277,0.19728,0.68994
id15655,0.91783,0.0118,0.07037
id13975,0.07491,0.9192,0.0059
id00160,0.00188,0.9978,0.00032
id08273,0.49343,0.0397,0.46687
id13642,0.24257,0.01801,0.73943
id25452,0.33546,0.41224,0.2523
id24806,0.47538,0.19605,0.32857
id20664,0.46868,0.0119,0.51942
id13359,0.4208,0.54543,0.03376
id24579,0.80141,0.1522,0.04639
id23389,0.92468,0.07078,0.00454
id06502,0.21964,0.13135,0.64901
id03083,0.98539,0.00167,0.01294
id01694,0.43739,0.0228,0.53981
id21872,0.07805,0.82174,0.10021
id01860,0.00692,7e-05,0.99301
id18127,0.55028,0.24169,0.20804
id01490,0.02069,0.0025,0.97681
id00183,0.79245,0.02614,0.18141
id15458,0.66308,0.08803,0.2489
id04289,0.91913,0.02935,0.05152
id02129,0.45347,0.27495,0.27157
id10271,0.72237,0.06317,0.21446
id02982,0.02957,0.52266,0.44777
id15036,0.20896,0.77239,0.01864
id15854,0.90487,0.05077,0.04436
id10252,0.00887,0.00425,0.98688
id24359,0.10182,0.23489,0.66329
id18620,0.03624,0.96231,0.00145
id25768,0.00497,0.00048,0.99455
id16604,0.9503,0.03395,0.01575
id24942,0.2338,0.00905,0.75716
id12989,0.0061,0.98772,0.00618
id13841,0.97082,0.00309,0.02609
id15481,0.09832,0.12581,0.77587
id10600,0.2381,0.01452,0.74737
id18528,0.51552,0.02113,0.46335
id16465,0.02761,0.97007,0.00232
id14204,0.29869,0.53518,0.16614
id05924,0.7155,0.17005,0.11444
id16756,0.02409,0.10416,0.87176
id01167,0.29996,0.24551,0.45452
id27624,0.04485,0.94885,0.0063
id13724,0.52744,0.01972,0.45283
id03677,0.78277,0.03754,0.17969
id26463,0.2119,0.20354,0.58456
id15623,0.84454,0.07024,0.08523
id26379,0.02261,0.01751,0.95988
id25294,0.46295,0.03608,0.50097
id04100,0.16163,0.02097,0.81739
id23831,0.74148,0.05884,0.19968
id17334,0.99209,0.00424,0.00367
id19506,0.01145,0.00504,0.98351
id18629,0.6627,0.24367,0.09363
id09105,0.0063,0.00378,0.98992
id27735,0.80033,0.17455,0.02512
id22840,0.74048,0.0588,0.20072
id01465,0.42241,0.08934,0.48826
id27750,0.59885,0.06212,0.33903
id20421,0.04556,0.01469,0.93974
id23826,0.97023,0.01739,0.01238
id23219,0.35328,0.26249,0.38423
id06442,0.07272,0.00347,0.92381
id07847,0.97336,0.01594,0.01069
id16995,0.30184,0.39561,0.30256
id07626,0.05765,0.81859,0.12376
id21920,0.01809,0.97929,0.00262
id22340,0.72424,0.2001,0.07566
id22108,0.97497,0.00699,0.01804
id25661,0.98301,0.00569,0.01129
id16284,0.47718,0.02701,0.49581
id19900,0.52091,0.1258,0.3533
id20864,0.67902,0.2091,0.11188
id26099,0.82888,0.14347,0.02765
id00333,0.54557,0.19264,0.26179
id27278,0.01564,0.88662,0.09774
id16758,0.01256,0.98592,0.00152
id25660,0.32354,0.31659,0.35987
id05146,0.24881,0.20333,0.54786
id24812,0.10684,0.02283,0.87033
id12003,0.96906,0.00972,0.02122
id04569,0.22769,0.61397,0.15834
id08269,0.33868,0.25937,0.40195
id06080,0.64474,0.0697,0.28556
id09782,0.23734,0.73266,0.03
id19722,0.10653,0.88489,0.00858
id02781,0.00633,0.02129,0.97238
id13385,0.15917,0.00342,0.83741
id24676,0.27416,0.08971,0.63613
id07628,0.26498,0.30748,0.42754
id19363,0.02251,0.19385,0.78364
id27392,0.92786,0.01876,0.05338
id26486,0.85507,0.03254,0.11239
id02440,0.47161,0.36459,0.1638
id26878,0.51065,0.18907,0.30028
id23044,0.99092,0.00878,0.0003
id24170,0.00988,0.98485,0.00527
id22332,0.66857,0.0203,0.31113
id27933,0.48997,0.03327,0.47676
id17535,0.01301,0.00108,0.98591
id19700,0.0101,0.97871,0.01119
id19809,0.22485,0.40511,0.37003
id04484,0.52328,0.02457,0.45215
id00481,0.69363,0.24296,0.06341
id27510,0.64615,0.34788,0.00597
id04635,0.00801,0.00107,0.99092
id26027,0.9485,0.03464,0.01687
id09300,0.00144,0.99518,0.00338
id06381,0.13853,0.01624,0.84523
id18038,0.00765,0.02876,0.96359
id22011,0.39231,0.41041,0.19728
id10608,0.23433,0.61626,0.1494
id23054,0.04618,0.06695,0.88687
id13904,0.61391,0.37972,0.00637
id13855,0.24132,0.14287,0.6158
id17630,0.01095,0.98029,0.00876
id08595,0.65307,0.15833,0.1886
id09532,0.40627,0.13868,0.45504
id13176,0.03201,0.01761,0.95038
id27237,0.28291,0.00601,0.71108
id16704,0.03649,0.00634,0.95717
id20994,0.00014,0.0001,0.99976
id17501,0.00355,0.98381,0.01264
id16509,0.00087,0.00503,0.9941
id15081,0.0386,0.08057,0.88083
id24414,0.17256,0.02318,0.80426
id09220,0.25967,0.11619,0.62413
id26514,0.01547,0.00415,0.98038
id14703,0.96505,0.03133,0.00362
id19838,0.01849,0.04104,0.94047
id23297,0.49654,0.04749,0.45597
id17113,0.83197,0.15648,0.01155
id11693,0.40482,0.24088,0.3543
id00847,0.07938,0.44469,0.47593
id00233,0.53022,0.0294,0.44038
id02776,0.98973,0.00623,0.00404
id10396,0.42148,0.17678,0.40174
id18222,0.12019,0.66695,0.21286
id13476,0.11319,0.05914,0.82767
id08007,0.18685,0.03424,0.77892
id12984,0.08726,0.00314,0.9096
id04174,0.57351,0.34493,0.08157
id23874,0.07736,0.00392,0.91872
id00595,0.02378,0.97347,0.00275
id18041,0.99842,0.00071,0.00088
id17403,0.91577,0.01889,0.06534
id11741,0.96359,0.0134,0.02301
id16928,0.26506,0.01108,0.72385
id21913,0.12526,0.06715,0.80759
id05939,0.08245,0.0422,0.87535
id12429,0.00737,0.92981,0.06282
id04447,0.45045,0.24818,0.30136
id15928,0.70373,0.00459,0.29169
id13126,0.02139,0.00675,0.97186
id03989,0.54224,0.11099,0.34677
id08950,0.046,0.88507,0.06893
id26494,0.04324,0.021,0.93576
id09289,0.16258,0.06595,0.77147
id16295,0.00997,0.98394,0.0061
id01616,0.03622,0.93481,0.02897
id25251,0.01402,0.00742,0.97856
id10354,0.94093,0.01613,0.04294
id08559,0.05074,0.93934,0.00992
id20385,0.70556,0.12167,0.17277
id01760,0.99631,0.00274,0.00094
id04242,0.2268,0.2022,0.571
id05652,0.03488,0.96504,8e-05
id05269,0.05739,0.89304,0.04957
id11218,0.29319,0.15577,0.55104
id19158,0.00064,0.99921,0.00014
id00927,0.00332,0.00887,0.98781
id25636,0.07334,0.31124,0.61542
id20727,0.14271,0.04443,0.81286
id01645,0.23075,0.51876,0.25048
id19931,0.15641,0.80391,0.03968
id12473,0.02291,0.97487,0.00222
id00618,0.86901,0.02211,0.10888
id27329,0.00546,0.00327,0.99127
id11553,0.81916,0.05145,0.12939
id10357,0.04266,0.01176,0.94558
id11392,0.60657,0.00997,0.38346
id03634,0.43816,0.07107,0.49077
id15781,0.6723,0.32344,0.00426
id11706,0.00713,0.02682,0.96605
id04248,0.94579,0.05321,0.001
id26011,0.36687,0.50677,0.12636
id17478,0.09955,0.00017,0.90028
id16179,0.90299,0.05107,0.04594
id11340,0.5981,0.04684,0.35506
id05629,0.0188,0.98105,0.00015
id00266,0.06874,0.00447,0.92679
id18514,0.40713,0.14657,0.44631
id05167,0.38399,0.07741,0.5386
id08943,0.73699,0.0623,0.20071
id14580,0.04219,0.89653,0.06128
id24496,0.947,0.01192,0.04107
id04884,0.01035,0.14418,0.84547
id08011,0.18629,0.13795,0.67576
id17807,0.31268,0.00396,0.68336
id05694,0.80282,0.04184,0.15534
id02907,0.00316,0.99492,0.00192
id23235,0.33508,0.06816,0.59676
id26764,0.56165,0.42148,0.01687
id12226,0.03817,0.04261,0.91922
id15157,0.69676,0.24578,0.05746
id27127,0.35621,0.04757,0.59621
id27723,0.0431,0.00554,0.95136
id10742,0.05066,0.84675,0.10258
id22951,0.21455,0.1955,0.58995
id09429,0.8706,0.00257,0.12683
id26058,0.02176,0.71623,0.26201
id27415,0.10022,0.5974,0.30238
id06938,0.9875,0.00327,0.00923
id18702,0.45544,0.37966,0.16489
id05229,0.53075,0.29177,0.17748
id05219,0.05734,0.10468,0.83798
id26375,0.04838,0.93169,0.01993
id19622,0.7652,0.02604,0.20876
id13333,0.51688,0.34769,0.13543
id25849,0.0427,0.91216,0.04514
id06780,0.85645,0.10249,0.04106
id01128,0.21592,0.06316,0.72092
id22697,0.06953,0.02446,0.90601
id03725,0.24174,0.11077,0.64749
id06570,0.75536,0.09301,0.15163
id07834,0.02881,0.01158,0.95961
id08930,0.49836,0.15048,0.35116
id03276,0.03033,0.00049,0.96918
id07367,0.12917,0.86396,0.00688
id12250,0.74846,0.17687,0.07466
id00461,0.63019,0.06294,0.30687
id17583,0.92862,0.00878,0.06259
id07331,0.147,0.72151,0.13149
id09844,0.16234,0.00284,0.83482
id12595,0.32908,0.30215,0.36877
id12911,0.00335,0.9952,0.00146
id13334,0.04567,0.04091,0.91342
id03231,0.18514,0.12442,0.69044
id16441,0.0134,0.06951,0.91709
id11427,0.04684,0.03485,0.91831
id16919,0.98413,0.01377,0.00209
id04388,0.04272,0.09703,0.86025
id09608,0.0119,0.95037,0.03773
id14912,0.11759,0.01971,0.8627
id24621,0.06618,0.59166,0.34216
id14904,0.09271,0.61386,0.29343
id09209,0.01093,0.02861,0.96046
id10425,0.9733,0.02658,0.00012
id04915,0.46061,0.12169,0.41769
id01417,0.00244,0.99151,0.00606
id12318,0.70336,0.14444,0.1522
id01184,0.36982,0.22544,0.40473
id05349,0.00699,0.00082,0.99219
id14718,0.00844,0.0048,0.98676
id20392,0.16024,0.04631,0.79345
id10071,0.03643,0.0288,0.93477
id24369,0.99829,0.00072,0.00099
id22137,0.99719,0.00243,0.00038
id14478,0.0178,0.0189,0.96331
id10018,0.24419,0.11418,0.64163
id13357,0.01828,0.97539,0.00633
id06093,0.00317,0.00599,0.99085
id26039,0.04812,0.00171,0.95017
id05974,0.03085,0.93746,0.03169
id09745,0.00266,0.9941,0.00323
id01255,0.08555,0.58388,0.33057
id25995,0.00328,0.89574,0.10098
id01205,0.31619,0.05637,0.62744
id09735,0.26594,0.73156,0.0025
id19431,0.71957,0.27113,0.0093
id10226,0.79538,0.0455,0.15912
id22446,0.94966,0.01078,0.03956
id10207,0.2864,0.26491,0.44869
id02564,0.80733,0.10149,0.09118
id15113,0.98277,0.00839,0.00884
id20230,0.94521,0.03736,0.01743
id18155,0.91935,0.07262,0.00803
id23722,0.17085,0.05698,0.77217
id20241,0.98229,0.00351,0.0142
id10580,0.08393,0.02653,0.88953
id09405,0.12493,0.02609,0.84898
id16297,0.03466,0.96211,0.00323
id27247,0.09621,0.03671,0.86708
id26321,0.99959,0.00021,0.0002
id18503,0.20365,0.20833,0.58802
id04178,0.13813,0.78191,0.07996
id22695,0.05465,0.03363,0.91172
id04368,0.97774,0.01643,0.00583
id20585,0.93923,0.02632,0.03445
id21615,0.23162,0.35562,0.41275
id10830,0.00095,0.99902,4e-05
id22143,0.97716,0.01337,0.00946
id21600,0.92746,0.06489,0.00765
id23773,0.96611,0.03104,0.00285
id08505,0.98231,0.00423,0.01346
id27152,0.9597,0.025,0.01531
id09817,0.0742,0.78533,0.14047
id02355,0.92818,0.03896,0.03286
id23629,0.59008,0.01735,0.39257
id22194,0.91235,0.01722,0.07043
id05592,0.07338,0.03131,0.89531
id02916,0.10034,0.52088,0.37878
id22284,0.35679,0.06718,0.57603
id14574,0.35435,0.09021,0.55544
id16820,0.28542,0.06671,0.64787
id04513,0.9212,0.02702,0.05178
id05853,0.07374,0.02682,0.89944
id23528,0.07874,0.90754,0.01372
id06684,0.90745,0.02317,0.06937
id19793,0.95895,0.03574,0.00531
id05567,0.44827,0.0128,0.53893
id01637,0.0641,0.91564,0.02026
id24264,0.01493,0.00463,0.98043
id08558,0.06285,0.85735,0.0798
id01977,0.08265,0.61509,0.30226
id14665,0.02864,0.96216,0.0092
id24485,0.3671,0.59951,0.03339
id00331,0.79081,0.04953,0.15966
id06004,0.16849,0.03824,0.79328
id08168,0.02795,0.91748,0.05457
id02054,0.93511,0.05514,0.00975
id27733,0.02174,0.28556,0.6927
id26596,0.00737,0.99049,0.00215
id05275,0.8383,0.01297,0.14872
id23093,0.93873,0.04438,0.0169
id13304,0.19064,0.02392,0.78544
id09513,0.69771,0.19107,0.11122
id14943,0.96273,0.01912,0.01814
id10936,0.78699,0.13261,0.08039
id18771,0.35623,0.21322,0.43055
id09708,0.7367,0.16545,0.09785
id17204,0.76464,0.03668,0.19868
id27515,0.00028,0.9996,0.00012
id04438,0.4696,0.00043,0.52997
id14306,0.16407,0.8292,0.00673
id10235,0.08917,0.08501,0.82582
id19034,0.58891,0.22384,0.18726
id27850,0.273,0.05131,0.67569
id23316,0.49929,0.48597,0.01474
id21265,0.75265,0.00767,0.23968
id13944,0.07776,0.03928,0.88296
id00416,0.03919,0.88923,0.07158
id04702,0.88928,0.04295,0.06777
id07679,0.49909,0.23493,0.26598
id17063,0.00699,0.99051,0.0025
id25840,0.00594,0.99087,0.00319
id16767,0.06131,0.92189,0.0168
id10275,0.32572,0.01668,0.6576
id19913,0.35534,0.35674,0.28792
id16158,0.24478,0.6525,0.10272
id19914,0.12204,0.00618,0.87177
id09409,0.70079,0.07076,0.22844
id14026,0.60655,0.07696,0.31649
id27022,0.00074,0.99634,0.00293
id06324,0.01764,0.87069,0.11167
id22614,0.44187,0.02123,0.5369
id02338,0.75307,0.05322,0.19371
id02862,0.03915,0.93637,0.02449
id14818,0.40333,0.17874,0.41793
id00648,0.49107,0.21332,0.2956
id21812,0.25315,0.01022,0.73663
id04567,0.2443,0.75506,0.00065
id20462,6e-05,0.0,0.99994
id21110,0.40826,0.12784,0.4639
id27524,0.33337,0.6454,0.02123
id10739,0.0236,0.21587,0.76053
id25519,0.3169,0.07346,0.60963
id09509,0.27019,0.10695,0.62286
id24062,0.3282,0.64851,0.02328
id17909,0.05534,0.0038,0.94086
id09896,0.15546,0.04521,0.79933
id11587,0.05712,0.93758,0.0053
id09957,0.31759,0.399,0.28341
id02070,0.0486,0.0174,0.934
id25658,0.40855,0.51131,0.08014
id19870,0.4619,0.52328,0.01482
id11774,0.46503,0.01138,0.52359
id21315,0.06803,0.90484,0.02714
id15873,0.89349,0.0916,0.01491
id19302,0.00061,0.99936,3e-05
id07239,0.02524,0.97104,0.00372
id10178,0.98281,0.00564,0.01156
id00074,0.78728,0.02679,0.18592
id21736,0.57927,0.33898,0.08175
id25383,0.20582,0.31739,0.47679
id01649,0.38893,0.09546,0.51561
id15990,0.02736,0.001,0.97164
id04940,0.74732,0.21637,0.03631
id09041,0.48806,0.34832,0.16363
id12499,0.75666,0.03041,0.21294
id27324,0.19073,0.80798,0.00129
id20396,0.00536,0.99293,0.00171
id20065,0.68477,0.04676,0.26847
id09659,0.02439,0.01023,0.96537
id04632,0.09086,0.03856,0.87058
id17313,0.60422,0.16472,0.23106
id04995,0.90945,0.06281,0.02774
id26559,0.18392,0.51426,0.30182
id06974,0.47995,0.09811,0.42194
id22141,0.69401,0.04585,0.26014
id11508,0.02473,0.01942,0.95585
id09766,0.05663,0.933,0.01036
id24382,0.24529,0.19537,0.55934
id12016,0.33962,0.02268,0.6377
id07298,0.96489,0.00617,0.02894
id17985,0.14537,0.84346,0.01117
id09057,0.0823,0.00084,0.91686
id23310,0.00555,0.0031,0.99134
id13265,0.98594,0.00404,0.01002
id25920,0.98898,0.00575,0.00528
id15012,0.86447,0.00551,0.13002
id12939,0.01708,0.98264,0.00028
id13329,0.98891,0.00431,0.00678
id11410,0.32815,0.64463,0.02722
id08203,0.05325,0.86632,0.08043
id09399,0.14746,0.81697,0.03557
id24807,0.01829,0.02333,0.95838
id24976,0.66531,0.20796,0.12673
id19630,0.15718,0.24617,0.59665
id00231,0.00017,0.99973,0.00011
id06157,0.00599,0.80665,0.18736
id26817,0.01245,0.40745,0.5801
id21083,0.3218,0.02355,0.65465
id27634,0.78524,0.21197,0.00279
id12397,0.20636,0.52921,0.26443
id02643,0.19239,0.0539,0.75371
id13731,0.00104,0.99823,0.00073
id17953,0.59355,0.0202,0.38626
id10342,0.63136,0.19391,0.17473
id19652,0.4145,0.45285,0.13265
id03505,0.00732,0.99129,0.00139
id27602,0.45845,0.31479,0.22676
id13311,0.01527,0.00245,0.98228
id20008,0.11861,0.7995,0.08188
id14404,0.35953,0.08379,0.55668
id09413,0.08834,0.16129,0.75037
id01897,0.06597,0.51102,0.42301
id14873,0.77147,0.06118,0.16735
id25588,0.83666,0.0384,0.12494
id15549,0.07086,0.69998,0.22916
id20796,0.34692,0.21643,0.43665
id11138,0.03465,0.01729,0.94806
id18398,0.34956,0.02295,0.62749
id01871,0.98891,0.00662,0.00447
id15968,0.86718,0.1125,0.02032
id18197,0.05695,0.00386,0.93919
id20939,0.69124,0.01627,0.2925
id20570,0.00361,0.04153,0.95487
id00432,0.94152,0.05089,0.00759
id19537,0.00137,0.99493,0.0037
id12930,0.992,0.00455,0.00345
id26222,0.07701,0.91171,0.01127
id10623,0.99361,0.00235,0.00404
id15460,0.02268,0.9755,0.00183
id22824,0.97576,0.01881,0.00544
id02968,0.07101,0.00415,0.92484
id19017,0.42845,0.24205,0.3295
id26743,0.00352,0.98941,0.00707
id04161,0.96496,0.01807,0.01697
id08976,0.00018,0.99966,0.00016
id13339,0.00372,0.98757,0.00871
id25051,0.86944,0.00473,0.12583
id22649,0.25027,0.72112,0.02861
id00040,0.02656,0.97028,0.00316
id08855,0.75658,0.106,0.13742
id24622,0.67388,0.06832,0.2578
id02301,0.98084,0.01222,0.00694
id07047,0.05983,0.02746,0.91271
id04423,0.96469,0.03269,0.00262
id02790,0.64192,0.32999,0.02809
id08754,0.56433,0.43007,0.00561
id20297,0.1912,0.01943,0.78937
id04307,0.08671,0.89217,0.02112
id18927,0.17276,0.14687,0.68038
id27393,0.30604,0.07121,0.62274
id15260,0.47747,0.22138,0.30115
id03679,0.46543,0.06662,0.46795
id17381,0.98136,0.01745,0.00119
id13196,0.58356,0.27244,0.144
id21493,0.03043,0.03521,0.93436
id11088,0.39689,0.28301,0.3201
id15801,0.38331,0.00522,0.61147
id04647,0.515,0.05012,0.43488
id16900,0.00015,0.99954,0.00031
id17174,0.94467,0.05308,0.00225
id23801,0.76585,0.14563,0.08852
id11952,0.58202,0.05578,0.3622
id02738,0.60988,0.04191,0.3482
id05365,0.9064,0.01471,0.07889
id19666,0.25523,0.74053,0.00424
id26638,0.67452,0.09428,0.2312
id03032,0.48743,0.37803,0.13454
id23471,0.96261,0.00589,0.0315
id26135,4e-05,0.99995,1e-05
id18224,0.00022,0.9993,0.00048
id10782,0.98806,0.011,0.00094
id08932,0.03583,0.03137,0.9328
id23126,0.02616,0.0077,0.96614
id22273,0.23117,0.20402,0.56481
id17427,0.52239,0.45545,0.02216
id21258,0.96287,0.02193,0.01521
id06604,0.79671,0.13055,0.07274
id02180,0.52664,0.45403,0.01933
id20505,0.11603,0.46972,0.41425
id27466,0.19807,0.05297,0.74896
id14249,0.48936,0.18679,0.32385
id15891,0.24843,0.52712,0.22445
id25366,0.11961,0.15987,0.72051
id13554,0.06647,0.07988,0.85365
id09470,0.06007,0.01436,0.92557
id15993,0.26355,0.34992,0.38653
id07273,0.27827,0.45715,0.26458
id10805,0.92748,0.01708,0.05544
id07990,0.09651,0.34512,0.55837
id08107,0.25668,0.061,0.68231
id07612,0.61286,0.3614,0.02574
id10593,0.42408,0.42477,0.15115
id00906,0.10699,0.83816,0.05485
id22316,0.03337,0.27711,0.68952
id04826,0.9771,0.02273,0.00017
id13173,0.00825,0.00101,0.99074
id20075,0.6684,0.04152,0.29008
id16427,0.56243,0.39082,0.04675
id21948,0.05467,0.01896,0.92636
id05957,0.87646,0.10901,0.01453
id22982,6e-05,0.99988,6e-05
id01672,0.18155,0.814,0.00445
id19463,0.16228,0.02141,0.81631
id17555,0.71475,0.18785,0.0974
id21387,0.01617,0.94504,0.03879
id00011,0.25343,0.74122,0.00536
id18538,0.79293,0.06051,0.14656
id14915,0.00608,0.99203,0.00189
id13773,0.01747,0.08878,0.89376
id26440,0.88869,0.00414,0.10717
id18862,0.68407,0.23161,0.08432
id02510,0.00184,0.00153,0.99663
id26288,0.01339,0.00829,0.97832
id01877,0.45694,0.10063,0.44243
id17532,0.04445,0.03456,0.92099
id22973,0.93253,0.05429,0.01319
id10254,0.33713,0.04228,0.62059
id20420,0.01957,0.97034,0.01009
id16052,0.8761,0.02812,0.09578
id19578,0.94722,0.04641,0.00637
id06318,0.35609,0.17402,0.4699
id18751,0.98259,0.00085,0.01656
id06756,0.76328,0.01337,0.22335
id00364,0.54925,0.445,0.00575
id10714,0.63915,0.19465,0.16621
id27432,0.88445,0.0427,0.07284
id02395,0.39172,0.59185,0.01642
id00502,0.71095,0.07321,0.21585
id22856,0.05387,0.279,0.66713
id16391,0.00035,0.99958,6e-05
id18170,0.32809,0.41053,0.26138
id19642,0.8387,0.05095,0.11034
id15742,0.95018,0.01627,0.03355
id18984,0.005,0.00405,0.99095
id22155,0.02845,0.06166,0.90989
id13113,0.01579,0.00021,0.984
id03817,0.85249,0.05337,0.09414
id13090,0.75842,0.09273,0.14885
id23521,0.00933,0.97447,0.01621
id21376,0.20941,0.33307,0.45752
id21795,0.00913,0.98465,0.00622
id03548,0.00948,0.0034,0.98712
id05018,0.95832,0.00595,0.03573
id00085,0.07601,0.9239,9e-05
id12163,0.01624,0.66935,0.3144
id15341,0.46808,0.4829,0.04902
id12896,0.28642,0.59302,0.12056
id24019,0.05794,0.80059,0.14147
id24981,0.9072,0.09048,0.00232
id12456,0.32677,0.19492,0.47832
id24590,0.28035,0.28477,0.43488
id01276,0.0016,0.99826,0.00014
id04235,0.00056,0.00032,0.99912
id21844,0.01128,0.0628,0.92593
id16876,8e-05,0.99988,3e-05
id10137,0.01907,0.02215,0.95879
id26435,0.00233,0.00441,0.99327
id15912,0.18752,0.01388,0.7986
id09361,0.01221,0.00535,0.98244
id00071,0.01336,0.00535,0.98129
id21006,0.9979,0.00069,0.00141
id20942,0.3892,0.01082,0.59998
id00137,0.68054,0.2166,0.10286
id10494,0.15344,0.69458,0.15198
id02933,0.69726,0.27752,0.02522
